category,segment-number,filename_quic,filename_tcp,current-bitrate_quic,current-bitrate_tcp,last-bitrate_quic,last-bitrate_tcp,rebuffering_quic,rebuffering_tcp,throughput_quic,throughput_tcp,bitrate-variation_quic,bitrate-variation_tcp,buffer-length_quic,buffer-length_tcp,dropped-frames_quic,dropped-frames_tcp,cpu-pressure_quic,cpu-pressure_tcp,memory-pressure_quic,memory-pressure_tcp,latency_quic,latency_tcp,Best
midband-drive,109,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,699533.742,399733.742,599600.408,0.0,0.0,448170,794158,0.0,99933.334,14.374,1.485,2,721,17.07,24.32,0.0,0.0,0.017,0.0,0
midband-drive,109,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,499667.075,299800.408,499667.075,0.0,0.0,458725,780939,0.0,0.0,6.667,3.194,77,724,17.57,23.39,0.0,0.0,0.019,0.016,0
midband-drive,109,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,599600.408,299800.408,599600.408,0.0,0.0,459799,821131,0.0,0.0,14.104,1.122,56,713,16.88,23.54,0.0,0.0,0.013,0.016,0
midband-drive,109,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,599600.408,299800.408,599600.408,0.0,0.0,450084,799736,0.0,0.0,11.899,1.437,63,621,17.31,23.58,0.0,0.0,0.005,0.024,0
midband-drive,110,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,499667.075,399733.742,499667.075,0.0,0.0,449370,567368,0.0,0.0,12.271,10.097,50,63,14.8,27.28,0.0,0.0,0.011,0.011,0
midband-drive,110,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,399733.742,399733.742,399733.742,0.0,0.0,451625,496342,0.0,0.0,13.003,14.798,60,91,14.05,29.91,0.0,0.0,0.009,0.015,0
midband-drive,110,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,399733.742,399733.742,399733.742,0.0,0.0,440558,498753,0.0,0.0,14.196,7.774,68,168,14.16,29.12,0.0,0.0,0.008,0.018,0
midband-drive,110,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,399733.742,399733.742,399733.742,0.0,0.0,404373,522563,0.0,0.0,15.611,9.848,55,110,12.77,29.53,0.0,0.0,0.013,0.026,0
midband-drive,110,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,399733.742,399733.742,399733.742,0.0,0.0,446348,493286,0.0,0.0,16.518,10.911,53,238,13.13,28.48,0.0,0.0,0.009,0.013,0
midband-drive,110,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,399733.742,0.0,0.0,439584,540903,0.0,0.0,17.938,2.578,0,243,12.48,23.19,0.0,0.0,0.009,0.014,0
midband-drive,110,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,499667.075,299800.408,499667.075,0.0,0.0,417679,620514,0.0,0.0,17.843,10.156,43,228,13.4,25.68,0.0,0.0,0.007,0.015,0
midband-drive,110,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,299800.408,299800.408,299800.408,0.0,0.0,421631,494195,0.0,0.0,17.584,17.48,0,40,13.42,22.77,0.0,0.0,0.008,0.02,0
midband-drive,110,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,299800.408,399733.742,299800.408,0.0,0.0,441980,462456,0.0,0.0,16.144,11.451,30,404,14.6,27.92,0.02,0.0,0.008,0.012,1
midband-drive,110,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,399733.742,399733.742,399733.742,0.0,0.0,457361,452156,0.0,0.0,16.013,17.231,69,78,13.39,25.89,0.0,0.0,0.009,0.013,1
midband-drive,110,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,199867.075,299800.408,199867.075,0.0,0.0,437492,422199,0.0,0.0,17.815,10.019,0,90,12.99,25.94,0.0,0.0,0.011,0.01,1
midband-drive,110,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,299800.408,299800.408,299800.408,0.0,0.0,441802,555880,0.0,0.0,17.808,1.569,4,174,12.27,25.47,0.0,0.0,0.011,0.015,0
midband-drive,110,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,199867.075,399733.742,199867.075,399733.742,0.0,0.0,315519,488330,0.0,0.0,14.068,1.783,0,198,16.39,27.94,0.0,0.0,0.079,0.017,0
midband-drive,110,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,199867.075,299800.408,199867.075,0.0,0.0,416829,314484,0.0,0.0,17.678,12.344,4,44,17.05,17.71,0.0,0.0,0.009,0.011,1
midband-drive,110,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,499667.075,299800.408,499667.075,0.0,0.0,415892,625606,0.0,0.0,17.572,10.389,0,135,16.23,20.22,0.0,0.0,0.009,0.01,0
midband-drive,110,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,199867.075,399733.742,199867.075,399733.742,0.0,0.0,311175,512386,0.0,0.0,17.826,3.366,0,7,15.94,15.05,0.0,0.0,0.011,0.015,0
midband-drive,110,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,199867.075,299800.408,199867.075,0.0,0.0,284203,297785,0.0,0.0,16.474,12.31,21,121,16.02,19.08,0.0,0.0,0.01,0.015,1
midband-drive,110,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,499667.075,299800.408,499667.075,0.0,0.0,424508,601067,0.0,0.0,17.994,6.69,10,95,16.28,19.53,0.0,0.0,0.011,0.009,0
midband-drive,110,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,399733.742,0.0,0.0,347410,503787,0.0,0.0,17.867,9.362,13,10,16.71,16.42,0.0,0.0,0.008,0.018,0
midband-drive,110,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,199867.075,299800.408,199867.075,0.0,0.0,297164,286088,0.0,0.0,15.248,12.428,74,24,15.78,17.06,0.0,0.0,0.012,0.009,0
midband-drive,110,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,199867.075,299800.408,299800.408,0.0,0.0,425937,296774,0.0,-99933.333,17.917,6.192,7,90,15.7,19.17,0.0,0.0,0.013,0.0,1
midband-drive,110,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,399733.742,0.0,0.0,354947,539540,0.0,0.0,17.497,9.891,0,159,15.23,17.6,0.0,0.0,0.011,0.01,0
midband-drive,110,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,699533.742,399733.742,699533.742,0.0,0.0,465354,840200,0.0,0.0,12.766,2.932,35,562,18.31,22.24,0.0,0.0,0.014,0.013,0
midband-drive,110,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,599600.408,399733.742,699533.742,0.0,0.0,445837,802073,0.0,-99933.334,14.2,0.999,2,724,16.87,24.37,0.0,0.0,0.015,0.0,0
midband-drive,110,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,499667.075,299800.408,499667.075,0.0,0.0,450215,785283,99933.334,0.0,6.847,3.524,77,724,17.49,23.45,0.0,0.0,0.0,0.018,0
midband-drive,110,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,599600.408,299800.408,599600.408,0.0,0.0,465045,796063,99933.334,0.0,14.559,1.329,56,717,17.02,23.65,0.0,0.0,0.0,0.062,0
midband-drive,110,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,599600.408,299800.408,599600.408,0.0,0.0,456461,811617,0.0,0.0,12.394,1.502,63,627,17.56,23.79,0.0,0.0,0.013,0.041,0
midband-drive,111,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,499667.075,399733.742,499667.075,0.0,0.0,444588,563792,0.0,0.0,12.116,9.713,50,63,14.77,27.21,0.0,0.0,0.01,0.012,0
midband-drive,111,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,399733.742,399733.742,399733.742,0.0,0.0,435268,523510,0.0,0.0,12.737,15.046,60,91,14.02,29.88,0.0,0.0,0.01,0.013,0
midband-drive,111,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,399733.742,399733.742,399733.742,0.0,0.0,442479,510381,0.0,0.0,14.092,7.942,68,168,14.12,29.11,0.0,0.0,0.008,0.012,0
midband-drive,111,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,399733.742,399733.742,399733.742,0.0,0.0,439547,523868,0.0,0.0,15.665,9.399,55,110,13.04,29.58,0.0,0.0,0.012,0.019,0
midband-drive,111,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,399733.742,399733.742,399733.742,0.0,0.0,377336,533388,0.0,0.0,15.71,11.088,53,238,13.19,28.43,0.0,0.0,0.011,0.013,0
midband-drive,111,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,299800.408,299800.408,399733.742,0.0,0.0,440550,412636,0.0,-99933.334,17.813,1.513,0,247,12.53,23.34,0.0,0.0,0.014,0.0,1
midband-drive,111,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,499667.075,299800.408,499667.075,0.0,0.0,419595,626368,0.0,0.0,17.743,10.171,43,228,13.39,25.69,0.0,0.0,0.008,0.01,0
midband-drive,111,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,299800.408,299800.408,299800.408,0.0,0.0,420689,502441,0.0,0.0,17.835,17.959,0,40,13.41,22.68,0.0,0.0,0.007,0.012,0
midband-drive,111,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,299800.408,399733.742,299800.408,0.0,0.0,445886,481516,0.0,0.0,16.067,12.145,30,404,14.65,27.86,0.02,0.0,0.009,0.012,0
midband-drive,111,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,399733.742,399733.742,399733.742,0.0,0.0,460046,460252,0.0,0.0,15.991,17.074,69,78,13.47,25.66,0.0,0.0,0.009,0.012,1
midband-drive,111,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,199867.075,299800.408,199867.075,0.0,0.0,442637,424251,0.0,0.0,17.637,10.837,0,90,13.06,25.94,0.0,0.0,0.007,0.015,1
midband-drive,111,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,299800.408,299800.408,299800.408,0.0,0.0,446587,540760,99933.334,0.0,17.677,2.056,4,176,12.2,25.71,0.0,0.0,0.0,0.034,0
midband-drive,111,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,199867.075,399733.742,199867.075,399733.742,0.0,0.0,319863,487449,0.0,0.0,14.778,1.679,0,200,16.6,28.24,0.0,0.0,0.01,0.015,0
midband-drive,111,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,199867.075,299800.408,199867.075,0.0,0.0,344565,315627,0.0,0.0,17.18,12.908,4,44,16.92,17.76,0.0,0.0,0.007,0.012,1
midband-drive,111,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,499667.075,299800.408,499667.075,0.0,0.0,422011,627372,0.0,0.0,17.917,10.457,0,135,16.23,20.31,0.0,0.0,0.007,0.011,0
midband-drive,111,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,199867.075,399733.742,199867.075,399733.742,0.0,0.0,317171,524758,0.0,0.0,17.951,3.649,0,8,15.85,15.08,0.0,0.0,0.012,0.059,0
midband-drive,111,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,199867.075,299800.408,199867.075,0.0,0.0,319382,261697,0.0,0.0,16.533,12.257,21,121,16.02,19.08,0.0,0.0,0.013,0.014,1
midband-drive,111,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,299800.408,299800.408,499667.075,0.0,0.0,393329,410251,0.0,-199866.667,17.977,5.099,10,95,16.37,19.36,0.0,0.0,0.017,0.0,0
midband-drive,111,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,399733.742,0.0,0.0,347360,516216,0.0,0.0,17.875,9.662,13,10,16.68,16.57,0.0,0.0,0.011,0.01,0
midband-drive,111,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,199867.075,299800.408,199867.075,0.0,0.0,269462,311098,0.0,0.0,14.574,13.464,74,24,15.78,17.02,0.0,0.0,0.01,0.011,0
midband-drive,111,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,199867.075,299800.408,199867.075,0.0,0.0,427272,318342,0.0,0.0,17.745,6.862,7,90,15.77,19.17,0.0,0.0,0.006,0.012,1
midband-drive,111,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,399733.742,0.0,0.0,364752,540687,0.0,0.0,17.762,10.117,0,159,15.29,17.64,0.0,0.0,0.01,0.014,0
midband-drive,111,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,699533.742,399733.742,699533.742,0.0,0.0,442971,843070,-99933.334,0.0,12.432,2.796,35,562,18.2,22.1,0.0,0.0,0.0,0.014,0
midband-drive,111,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,599600.408,399733.742,599600.408,0.0,0.0,433230,759825,0.0,0.0,13.954,1.327,2,728,16.87,24.16,0.0,0.0,0.006,0.03,0
midband-drive,111,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,499667.075,399733.742,499667.075,0.0,0.0,456823,798933,0.0,0.0,6.76,3.884,77,724,17.77,23.45,0.0,0.0,0.016,0.016,0
midband-drive,111,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,599600.408,399733.742,599600.408,0.0,0.0,469039,816171,0.0,0.0,14.508,1.256,56,746,16.85,23.6,0.0,0.0,0.014,0.014,0
midband-drive,111,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,599600.408,299800.408,599600.408,0.0,0.0,456332,814347,0.0,0.0,12.786,1.546,63,632,17.51,23.79,0.0,0.0,0.006,0.036,0
midband-drive,112,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,399733.742,399733.742,499667.075,0.0,0.0,433779,527917,0.0,-99933.333,11.894,9.153,50,63,14.71,27.61,0.0,0.0,0.01,0.0,0
midband-drive,112,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,399733.742,399733.742,399733.742,0.0,0.0,420297,518037,0.0,0.0,12.448,15.025,60,91,14.21,29.85,0.0,0.0,0.01,0.01,0
midband-drive,112,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,399733.742,399733.742,399733.742,0.0,0.0,447548,516200,0.0,0.0,14.074,8.139,68,168,14.15,29.18,0.0,0.0,0.009,0.014,0
midband-drive,112,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,399733.742,399733.742,399733.742,0.0,0.0,444908,524617,0.0,0.0,15.62,9.434,55,110,13.1,29.23,0.0,0.0,0.008,0.014,0
midband-drive,112,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,399733.742,399733.742,399733.742,0.0,0.0,412475,547437,0.0,0.0,15.577,11.258,53,238,13.25,28.28,0.0,0.0,0.009,0.013,0
midband-drive,112,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,299800.408,299800.408,299800.408,0.0,0.0,435518,430229,0.0,0.0,17.625,1.679,0,249,12.48,22.87,0.0,0.0,0.056,0.026,1
midband-drive,112,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,499667.075,299800.408,499667.075,0.0,0.0,422495,622096,0.0,0.0,17.597,10.026,43,228,13.28,25.86,0.0,0.0,0.008,0.017,0
midband-drive,112,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,299800.408,299800.408,299800.408,0.0,0.0,400115,523604,0.0,0.0,17.902,17.84,0,40,13.36,22.79,0.0,0.0,0.012,0.014,0
midband-drive,112,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,299800.408,399733.742,299800.408,0.0,0.0,446790,488736,0.0,0.0,15.978,12.679,30,404,14.6,27.73,0.02,0.0,0.01,0.012,0
midband-drive,112,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,399733.742,399733.742,399733.742,0.0,0.0,463638,457852,0.0,0.0,16.005,16.91,69,78,13.39,25.71,0.0,0.0,0.01,0.009,1
midband-drive,112,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,199867.075,299800.408,199867.075,0.0,0.0,445052,423962,99933.334,0.0,17.937,11.625,0,90,12.99,25.95,0.0,0.0,0.0,0.019,0
midband-drive,112,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,299800.408,399733.742,299800.408,0.0,0.0,451698,494189,0.0,0.0,17.638,2.267,4,176,12.16,25.71,0.0,0.0,0.015,0.032,0
midband-drive,112,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,199867.075,399733.742,199867.075,399733.742,0.0,0.0,326734,452218,0.0,0.0,15.436,1.346,0,201,16.58,28.36,0.0,0.0,0.066,0.023,0
midband-drive,112,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,199867.075,299800.408,199867.075,0.0,0.0,281315,325150,0.0,0.0,16.427,13.767,4,44,16.95,17.76,0.0,0.0,0.012,0.014,0
midband-drive,112,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,499667.075,299800.408,499667.075,0.0,0.0,423932,627313,0.0,0.0,17.853,10.479,0,135,16.15,20.36,0.0,0.0,0.011,0.014,0
midband-drive,112,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,199867.075,399733.742,199867.075,399733.742,0.0,0.0,331012,532523,0.0,0.0,17.794,3.938,0,8,15.85,15.44,0.0,0.0,0.01,0.008,0
midband-drive,112,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,199867.075,299800.408,199867.075,0.0,0.0,279751,257477,0.0,0.0,15.855,12.41,21,122,16.05,19.1,0.0,0.0,0.007,0.008,1
midband-drive,112,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,199867.075,299800.408,299800.408,0.0,0.0,414635,298540,0.0,-99933.333,17.988,4.102,10,95,16.32,19.15,0.0,0.0,0.022,0.0,1
midband-drive,112,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,399733.742,0.0,0.0,345313,523609,0.0,0.0,17.868,9.905,13,10,16.73,16.78,0.0,0.0,0.008,0.008,0
midband-drive,112,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,199867.075,299800.408,199867.075,0.0,0.0,269071,324309,0.0,0.0,14.081,14.28,74,24,15.63,17.25,0.0,0.0,0.011,0.056,0
midband-drive,112,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,299800.408,299800.408,199867.075,0.0,0.0,433429,343372,0.0,99933.333,17.62,7.645,7,90,15.68,19.1,0.0,0.0,0.012,0.0,1
midband-drive,112,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,399733.742,0.0,0.0,376237,513796,0.0,0.0,17.686,10.068,0,159,15.24,17.85,0.0,0.0,0.015,0.017,0
midband-drive,112,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,699533.742,299800.408,699533.742,0.0,0.0,445111,841560,0.0,0.0,12.765,2.579,35,562,18.06,21.9,0.0,0.0,0.019,0.014,0
midband-drive,112,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,599600.408,399733.742,599600.408,0.0,0.0,447568,752046,0.0,0.0,13.921,1.702,2,759,17.11,23.96,0.0,0.0,0.013,0.017,0
midband-drive,112,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,699533.742,399733.742,499667.075,0.0,0.0,462913,808142,0.0,199866.667,6.756,4.283,77,724,17.74,23.23,0.0,0.0,0.018,0.0,0
midband-drive,112,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,599600.408,399733.742,599600.408,0.0,0.0,470870,828596,0.0,0.0,14.501,1.262,56,749,16.89,23.41,0.0,0.0,0.016,0.008,0
midband-drive,112,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,699533.742,299800.408,599600.408,0.0,0.0,461654,812389,0.0,99933.334,13.201,1.352,63,637,17.53,24.09,0.0,0.0,0.006,0.0,0
midband-drive,113,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,399733.742,399733.742,399733.742,0.0,0.0,436126,507525,0.0,0.0,11.729,9.05,50,63,14.69,27.82,0.0,0.0,0.01,0.01,0
midband-drive,113,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,399733.742,399733.742,399733.742,0.0,0.0,440982,519609,0.0,0.0,12.447,15.093,60,91,14.27,29.96,0.0,0.0,0.011,0.015,0
midband-drive,113,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,399733.742,399733.742,399733.742,0.0,0.0,449703,496631,0.0,0.0,14.021,7.95,68,168,14.15,29.2,0.0,0.0,0.01,0.009,0
midband-drive,113,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,399733.742,399733.742,399733.742,0.0,0.0,444820,534768,0.0,0.0,15.536,9.65,55,110,13.19,29.12,0.0,0.0,0.008,0.009,0
midband-drive,113,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,399733.742,399733.742,399733.742,0.0,0.0,427177,543268,0.0,0.0,15.454,11.206,53,238,13.34,28.08,0.0,0.0,0.009,0.011,0
midband-drive,113,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,299800.408,0.0,0.0,440070,456598,0.0,99933.334,17.975,2.376,0,253,12.46,23.4,0.0,0.0,0.006,0.0,1
midband-drive,113,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,499667.075,299800.408,499667.075,0.0,0.0,432253,616159,0.0,0.0,17.602,9.839,43,228,13.23,25.8,0.0,0.0,0.007,0.059,0
midband-drive,113,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,299800.408,299800.408,299800.408,0.0,0.0,399614,541325,0.0,0.0,17.631,17.636,0,40,13.45,22.6,0.0,0.0,0.012,0.014,0
midband-drive,113,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,299800.408,399733.742,299800.408,0.0,0.0,434231,503779,0.0,0.0,15.729,13.39,30,404,14.58,27.73,0.02,0.0,0.01,0.018,0
midband-drive,113,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,399733.742,399733.742,399733.742,0.0,0.0,458130,471851,0.0,0.0,15.868,17.009,69,78,13.38,25.72,0.0,0.0,0.009,0.01,1
midband-drive,113,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,299800.408,399733.742,199867.075,0.0,0.0,450133,433212,0.0,99933.333,17.893,12.515,0,90,12.96,25.98,0.0,0.0,0.009,0.0,1
midband-drive,113,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,399733.742,299800.408,399733.742,299800.408,0.0,0.0,444730,503382,0.0,0.0,17.414,2.74,4,176,12.12,26.25,0.0,0.0,0.013,0.027,0
midband-drive,113,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,299800.408,199867.075,399733.742,0.0,0.0,333335,432315,99933.333,-99933.334,16.128,1.231,0,205,16.58,28.45,0.0,0.0,0.0,0.0,0
midband-drive,113,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,199867.075,299800.408,199867.075,0.0,0.0,291679,327399,0.0,0.0,16.177,14.428,4,44,16.73,17.73,0.0,0.0,0.01,0.01,0
midband-drive,113,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,499667.075,299800.408,499667.075,0.0,0.0,424183,634297,0.0,0.0,17.681,10.57,0,135,16.11,20.45,0.0,0.0,0.007,0.055,0
midband-drive,113,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,199867.075,399733.742,0.0,0.0,334270,547740,99933.333,0.0,17.401,4.306,0,9,15.54,15.65,0.0,0.0,0.0,0.012,0
midband-drive,113,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,199867.075,299800.408,199867.075,0.0,0.0,292539,282800,0.0,0.0,15.627,13.061,21,122,15.89,19.1,0.0,0.0,0.009,0.01,1
midband-drive,113,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,199867.075,299800.408,199867.075,0.0,0.0,418729,313855,0.0,0.0,17.8,4.771,10,95,16.18,19.15,0.0,0.0,0.005,0.016,1
midband-drive,113,mid-band-drive-quic-updated.csv,mid-band-drive-tcp-updated.csv,299800.408,399733.742,299800.408,399733.742,0.0,0.0,352481,539971,0.0,0.0,17.635,10.268,13,10,16.84,16.76,0.0,0.0,0.012,0.011,0
